group_id,id,label
Woongemeente,GM0798,hilvarenbeek
RegioIndeling2018,GM0798,hilvarenbeek
Regiokenmerken,GM0798,hilvarenbeek
RegioVanVestiging,GM0798,hilvarenbeek
WijkenEnBuurten,WK198220,landhorst
Wijken,WK198220,landhorst
WijkenEnBuurten,BU19480310,cathalijne en kinderbos
WijkenEnBuurten,BU05750500,de zilk
WijkenEnBuurten,BU02460009,verspreide huizen bosgebied
WijkenEnBuurten,WK195209,"harkstede, scharmer en woudbloem"
Wijken,WK195209,"harkstede, scharmer en woudbloem"
WijkenEnBuurten,BU19790414,rietkampen
WijkenEnBuurten,BU07725320,tempel
WijkenEnBuurten,BU01640502,berflo es zuid
WijkenEnBuurten,BU04020901,landelijk gebied 91
WijkenEnBuurten,BU04020901,landelijk gebied
WijkenEnBuurten,WK197806,wijk06 groot ammers
Wijken,WK197806,wijk06 groot ammers
WijkenEnBuurten,BU19110901,slootdorp
WijkenEnBuurten,WK039700,wijk 00 heemstede centrum
Wijken,WK039700,wijk 00 heemstede centrum
WijkenEnBuurten,WK074307,asten buitengebied west
Wijken,WK074307,asten buitengebied west
WijkenEnBuurten,BU19781003,langerak dorp
WijkenEnBuurten,BU07840401,kern molenschot
WijkenEnBuurten,BU08820012,heistraat
WijkenEnBuurten,BU00740201,terband
WijkenEnBuurten,BU19790736,losdorp
WijkenEnBuurten,BU03960101,zaalbergkwartier
WijkenEnBuurten,BU16212843,oudeland
WijkenEnBuurten,BU19791673,loppersum
WijkenEnBuurten,BU03560801,hagen
WijkenEnBuurten,BU01601701,kloosterhaar kern
WijkenEnBuurten,BU05560101,taanschuurpolder
WijkenEnBuurten,BU15070403,weisterbeek
WijkenEnBuurten,WK198221,ledeacker
Wijken,WK198221,ledeacker
WijkenEnBuurten,BU05690109,verspreide huizen in het noorden
WijkenEnBuurten,BU17310200,hooghalen
WijkenEnBuurten,BU19160901,voorburg midden midden
WijkenEnBuurten,BU19160901,voorburg oud
WijkenEnBuurten,BU19160901,amstelwijk
WijkenEnBuurten,GM1709,moerdijk
RegioS,GM1709,moerdijk
Wijken,GM1709,moerdijk
WoonregioS,GM1709,moerdijk
RegioVanVertrek,GM1709,moerdijk
RegioIndeling2021,GM1709,moerdijk
Regio,GM1709,moerdijk
RegioS2007,GM1709,moerdijk
WerkregioS,GM1709,moerdijk
Woongemeente,GM1709,moerdijk
RegioIndeling2018,GM1709,moerdijk
Regiokenmerken,GM1709,moerdijk
RegioVanVestiging,GM1709,moerdijk
WijkenEnBuurten,BU19480417,dubbelen
WijkenEnBuurten,BU02223113,heideslag
WijkenEnBuurten,WK079415,wijk 15 helmond west
Wijken,WK079415,wijk 15 helmond west
WijkenEnBuurten,BU04051302,grote waal   buurt 13 02
WijkenEnBuurten,BU04051302,buurt 13 02
WijkenEnBuurten,BU16818709,drouwen buitengebied
WijkenEnBuurten,BU19700609,verspreide huizen brantgum
WijkenEnBuurten,BU00801007,zaailand
WijkenEnBuurten,BU19660502,roodeschool
WijkenEnBuurten,BU19660502,adorp
WijkenEnBuurten,WK150713,wijk 13 meerlo
Wijken,WK150713,wijk 13 meerlo
WijkenEnBuurten,BU19111201,barsingerhorn
WijkenEnBuurten,BU19631299,piershil buitengebied
WijkenEnBuurten,BU01710632,ens bedrijventerrein
WijkenEnBuurten,BU07960799,landelijk gebied de groote wielen
WijkenEnBuurten,WK170501,gendt
WijkenEnBuurten,WK170501,wijk 01 gendt
Wijken,WK170501,gendt
Wijken,WK170501,wijk 01 gendt
WijkenEnBuurten,BU19630950,numansdorp bedrijventerrein middelsluis
WijkenEnBuurten,BU04980003,plan noord
WijkenEnBuurten,BU15070409,de afhang
WijkenEnBuurten,BU00141803,buitengebied haren noordoost
WijkenEnBuurten,BU00141803,essen
WijkenEnBuurten,BU03880104,gommerwijk west
WijkenEnBuurten,BU05750304,noordwijkerhout centrum
WijkenEnBuurten,BU19660807,bedum zuid   oost
WijkenEnBuurten,BU17090002,krooswijk
WijkenEnBuurten,BU02330101,ermelo   centrum
WijkenEnBuurten,BU06872936,nieuw abeele
WijkenEnBuurten,BU07960911,de muziekinstrumentenbuurt
WijkenEnBuurten,WK017110,wijk 10 creil
Wijken,WK017110,wijk 10 creil
WijkenEnBuurten,WK026302,wijk 02 hedel
Wijken,WK026302,wijk 02 hedel
WijkenEnBuurten,BU03970002,zandvoortselaan en berkenrode e.o.
WijkenEnBuurten,BU19781802,streefkerk buitengebied
WijkenEnBuurten,BU07721110,binnenstad
WijkenEnBuurten,BU19802502,park van luna
WijkenEnBuurten,BU09951039,"lisdodde , dronter , zeeasterweg,  pad"
WijkenEnBuurten,BU06872934,ter hooge
WijkenEnBuurten,BU07440107,buitengebied baarle nassau
WijkenEnBuurten,BU00803202,indische buurt
WijkenEnBuurten,BU00803202,helicon
WijkenEnBuurten,BU09950962,neringpassage
WijkenEnBuurten,BU04060410,zuidereng
WijkenEnBuurten,BU19661003,zandeweer
WijkenEnBuurten,BU19661003,mensingeweer
WijkenEnBuurten,BU07430901,de groote peel
WijkenEnBuurten,BU19311101,bonrepas
WijkenEnBuurten,BU00141502,garmerwolde
WijkenEnBuurten,WK091713,wijk 13 nieuw lotbroek
Wijken,WK091713,wijk 13 nieuw lotbroek
WijkenEnBuurten,WK197817,wijk17 schelluinen
Wijken,WK197817,wijk17 schelluinen
WijkenEnBuurten,BU04051202,buurt 12 02
WijkenEnBuurten,BU04051202,hoorn noord   buurt 12 02
WijkenEnBuurten,BU09280101,erenstein
WijkenEnBuurten,BU07722350,gijzenrooi
WijkenEnBuurten,WK198212,sint agatha
Wijken,WK198212,sint agatha
WijkenEnBuurten,WK030732,vathorst bovenduist
Wijken,WK030732,vathorst bovenduist
WijkenEnBuurten,WK030734,bosgebied
Wijken,WK030734,bosgebied
WijkenEnBuurten,BU18590411,everwenninkhoek
WijkenEnBuurten,BU19781203,industriegebied dorp
WijkenEnBuurten,BU19111890,buitengebied zijdewind/de weel
WijkenEnBuurten,WK196601,wijk 01
WijkenEnBuurten,WK196601,ulrum
Wijken,WK196601,wijk 01
Wijken,WK196601,ulrum
WijkenEnBuurten,BU03840504,holland park west
WijkenEnBuurten,BU02620509,verspreide huizen kring van dorth
WijkenEnBuurten,BU08200001,nuenen zuid
WijkenEnBuurten,BU07970103,centrum drunen
WijkenEnBuurten,BU09460305,moostdijk kruisvennendijk
WijkenEnBuurten,BU16818409,bronnegerveen
WijkenEnBuurten,BU19801302,recreatiebuurt
WijkenEnBuurten,BU06770106,nassau
WijkenEnBuurten,BU06770106,absdaalseweg
WijkenEnBuurten,BU07722150,joriskwartier
WijkenEnBuurten,BU09950225,"hofstede, plantage, wijngaard"
WijkenEnBuurten,WK079709,wijk 09 herpt
Wijken,WK079709,wijk 09 herpt
WijkenEnBuurten,BU07725430,vaartbroek
WijkenEnBuurten,BU17050106,bedrijventerrein gendt
WijkenEnBuurten,BU19790739,buitengebied noord bierum
WijkenEnBuurten,BU15980805,het veer en omgeving
WijkenEnBuurten,BU16400901,verspreide huizen kelpen oler
WijkenEnBuurten,BU16213221,sterrenbuurt
WijkenEnBuurten,BU03970001,"oude dorp, indische buurt en omgeving"
WijkenEnBuurten,WK196301,heinenoord
Wijken,WK196301,heinenoord
WijkenEnBuurten,BU19110301,kolhorn
WijkenEnBuurten,BU19110301,wieringerwaard
WijkenEnBuurten,WK198013,bomen  recreatiewijk
Wijken,WK198013,bomen  recreatiewijk
WijkenEnBuurten,BU19522005,industrieterrein zuidbroek
WijkenEnBuurten,BU02430804,stedenwaard
WijkenEnBuurten,BU17050202,het zand
WijkenEnBuurten,BU17050202,t zand tabakshof
WijkenEnBuurten,BU19790415,kruidenoever
WijkenEnBuurten,BU00340605,splittershoek
WijkenEnBuurten,BU01185701,verspreide huizen nieuweroord
WijkenEnBuurten,BU19302502,bloemendaele
WijkenEnBuurten,BU19630003,oud beijerland zeeheldenwijk
WijkenEnBuurten,BU17350500,diepenheim noord
WijkenEnBuurten,BU19520107,industriegebied martenshoek
WijkenEnBuurten,BU19160703,sijtwende
WijkenEnBuurten,BU19160703,zeeheldenwijk
WijkenEnBuurten,BU19160703,sijtwende 3 t/m 5
WijkenEnBuurten,BU01710101,emmeloord centrum tussen gracht en vaart
WijkenEnBuurten,WK003457,de vaart
Wijken,WK003457,de vaart
WijkenEnBuurten,BU04200802,wognum westergouw
WijkenEnBuurten,BU07961204,de haverleij
WijkenEnBuurten,BU00340702,kromgouw en overgouw
WijkenEnBuurten,BU00345202,stripheldenbuurt noordoost
WijkenEnBuurten,WK067704,wijk 04 grauw
WijkenEnBuurten,WK067704,graauw
Wijken,WK067704,wijk 04 grauw
Wijken,WK067704,graauw
WijkenEnBuurten,BU16819502,noorderesch
WijkenEnBuurten,BU16212633,berkelse poort
WijkenEnBuurten,BU05300106,vogelbuurt
WijkenEnBuurten,BU18840407,verspreide huizen vriezekoopse polder
WijkenEnBuurten,BU04000203,indische buurt zuid
WijkenEnBuurten,BU03020109,verspreide huizen elspeetse bos
WijkenEnBuurten,BU00740205,gersloot polder
WijkenEnBuurten,BU03310020,polsbroek dorp
WijkenEnBuurten,BU07440301,castelré
WijkenEnBuurten,BU00806210,buitengebied britsum
WijkenEnBuurten,WK007404,wijk 04 jubbega
Wijken,WK007404,wijk 04 jubbega
WijkenEnBuurten,BU03560401,burgen
WijkenEnBuurten,BU00343002,literatuurwijk noordoost
WijkenEnBuurten,BU02680950,oosterhout
WijkenEnBuurten,BU04000501,marina
WijkenEnBuurten,BU19821101,vianen kern
WijkenEnBuurten,BU17050103,hulhuizen
WijkenEnBuurten,BU17050103,walburgen
WijkenEnBuurten,BU09951161,warande midden
WijkenEnBuurten,WK040201,centrum
WijkenEnBuurten,WK040201,wijk 01 centrum
Wijken,WK040201,centrum
Wijken,WK040201,wijk 01 centrum
WijkenEnBuurten,BU07961007,het zilverpark
WijkenEnBuurten,BU01630508,daarle
WijkenEnBuurten,BU00802006,zeeheldenbuurt
WijkenEnBuurten,WK173114,wijk 14 zwiggelte
Wijken,WK173114,wijk 14 zwiggelte
WijkenEnBuurten,BU19480106,buitengebied hurkske en hoek
WijkenEnBuurten,BU02670401,arkemheen
WijkenEnBuurten,BU19660302,wetsinge
WijkenEnBuurten,BU19660302,hornhuizen
WijkenEnBuurten,GM0244,hattem
RegioS,GM0244,hattem
Wijken,GM0244,hattem
WoonregioS,GM0244,hattem
RegioVanVertrek,GM0244,hattem
RegioIndeling2021,GM0244,hattem
Regio,GM0244,hattem
RegioS2007,GM0244,hattem
WerkregioS,GM0244,hattem
Woongemeente,GM0244,hattem
RegioIndeling2018,GM0244,hattem
Regiokenmerken,GM0244,hattem
RegioVanVestiging,GM0244,hattem
WijkenEnBuurten,BU17350005,gijmink
WijkenEnBuurten,BU07960209,de bossche pad
WijkenEnBuurten,BU19480428,oude ontginning
WijkenEnBuurten,BU19790624,landenbuurt
WijkenEnBuurten,BU00344602,landgoederenbuurt oost
WijkenEnBuurten,BU16990070,roderwolde
WijkenEnBuurten,WK026809,wijk 09 nijmegen noord
WijkenEnBuurten,WK026809,nijmegen noord
Wijken,WK026809,wijk 09 nijmegen noord
Wijken,WK026809,nijmegen noord
WijkenEnBuurten,BU18590014,west
WijkenEnBuurten,BU07960105,het zand
WijkenEnBuurten,BU19480220,molendijk
WijkenEnBuurten,WK092800,wijk 00 kerkrade west
Wijken,WK092800,wijk 00 kerkrade west
WijkenEnBuurten,BU04051100,venelaankwartier   buurt 11 00
WijkenEnBuurten,BU04051100,buurt 11 00
WijkenEnBuurten,BU09173301,op de nobel
WijkenEnBuurten,WK162121,wijk 21 berkel
Wijken,WK162121,wijk 21 berkel
WijkenEnBuurten,BU01630408,'n oaln diek
WijkenEnBuurten,BU17400007,verspreide huizen kesteren
WijkenEnBuurten,WK159807,de goorn
WijkenEnBuurten,WK159807,wijk 07 hensbroek
Wijken,WK159807,de goorn
Wijken,WK159807,wijk 07 hensbroek
WijkenEnBuurten,BU04061021,bijvanck west
WijkenEnBuurten,BU19910109,hoeven
WijkenEnBuurten,BU16990370,verspreide huizen huis ter heide
WijkenEnBuurten,BU19820801,cuijk kern
WijkenEnBuurten,BU19480406,buitengebied eerde
WijkenEnBuurten,BU19480313,kienehoef noord
WijkenEnBuurten,BU17350007,industriegebied spechthorst i
WijkenEnBuurten,BU19311100,vlist
WijkenEnBuurten,WK074304,asten oost
Wijken,WK074304,asten oost
WijkenEnBuurten,BU01630405,de blokken
WijkenEnBuurten,BU07960902,de herven
WijkenEnBuurten,BU00341001,overgooi
WijkenEnBuurten,BU00342004,parkwijk zuidwest
WijkenEnBuurten,BU07727270,beemden
WijkenEnBuurten,BU19310805,hofkamp
WijkenEnBuurten,WK191611,wijk 11 voorburg noord
WijkenEnBuurten,WK191611,voorburg noord
WijkenEnBuurten,WK191611,wijk 11 't lien en omgeving
Wijken,WK191611,wijk 11 voorburg noord
Wijken,WK191611,voorburg noord
Wijken,WK191611,wijk 11 't lien en omgeving
WijkenEnBuurten,BU07723210,doornakkers west
WijkenEnBuurten,BU17190602,kwistgeldpolder
WijkenEnBuurten,BU07961203,henriëttewaard
WijkenEnBuurten,BU09280105,bleijerheide
WijkenEnBuurten,BU04053005,buurt 30 05
WijkenEnBuurten,BU04053005,zwaag   buurt 30 05
WijkenEnBuurten,WK077251,ontginning
Wijken,WK077251,ontginning
WijkenEnBuurten,BU05370103,hoornes west
WijkenEnBuurten,BU08200209,verspreide huizen nederwetten
WijkenEnBuurten,WK008062,wijk 62 vogelwijk & muziekwijk
WijkenEnBuurten,WK008062,dokkumer ie e.o.
Wijken,WK008062,wijk 62 vogelwijk & muziekwijk
Wijken,WK008062,dokkumer ie e.o.
WijkenEnBuurten,WK162128,wijk 28 rodenrijs
Wijken,WK162128,wijk 28 rodenrijs
WijkenEnBuurten,BU19520101,noorderpark
WijkenEnBuurten,BU03350101,polanen
WijkenEnBuurten,BU01680209,verspreide huizen overdinkel
WijkenEnBuurten,WK188400,wijk 00 roelofarendsveen
Wijken,WK188400,wijk 00 roelofarendsveen
WijkenEnBuurten,BU04053307,buurt 33 07
WijkenEnBuurten,BU04053307,kersenboogerd zuid   buurt 33 07
WijkenEnBuurten,BU07970104,venne west
WijkenEnBuurten,WK094603,wijk 03 ospel
WijkenEnBuurten,WK094603,wijk 03 nederweer eind
Wijken,WK094603,wijk 03 ospel
Wijken,WK094603,wijk 03 nederweer eind
WijkenEnBuurten,BU16818202,oud borger
WijkenEnBuurten,BU01630104,de blenke
WijkenEnBuurten,BU03211238,schaften
WijkenEnBuurten,WK150700,wijk 00 griendtsveen
Wijken,WK150700,wijk 00 griendtsveen
WijkenEnBuurten,BU01185700,nieuweroord kern
WijkenEnBuurten,BU17230106,noordoost alphen
WijkenEnBuurten,BU06771301,kern ossenisse
WijkenEnBuurten,BU03990303,plan oost
WijkenEnBuurten,BU19820403,gassel buitengebied
WijkenEnBuurten,BU19800403,mayersloot zuid
WijkenEnBuurten,WK001417,haren west e.o.
WijkenEnBuurten,WK001417,haren centrum
Wijken,WK001417,haren west e.o.
Wijken,WK001417,haren centrum
WijkenEnBuurten,BU09173300,heerlen centrum
WijkenEnBuurten,BU19802403,huygenhoek zuid
WijkenEnBuurten,BU02670104,nautena zuid/schulpkamp
WijkenEnBuurten,BU02670104,schulpkamp
WijkenEnBuurten,BU19802101,butterhuizen noord
WijkenEnBuurten,BU05370304,cleijn duin
WijkenEnBuurten,BU18590313,hondelink
WijkenEnBuurten,BU19800406,bedrijventerrein zuiderdel
WijkenEnBuurten,BU07960101,binnenstad centrum
WijkenEnBuurten,BU07960101,binnenstad centrum
WijkenEnBuurten,WK055606,wijk 06 steendijkpolder
Wijken,WK055606,wijk 06 steendijkpolder
WijkenEnBuurten,WK053010,oudenhoorn
WijkenEnBuurten,BU09950224,de schans
WijkenEnBuurten,BU00340801,kornwierde en leemwierde
WijkenEnBuurten,BU18590418,industrieterrein ruurlo
WijkenEnBuurten,BU08820010,mijnbuurt
WijkenEnBuurten,BU16950309,verspreide huizen kamperland
WijkenEnBuurten,BU19701201,kollumerpomp
WijkenEnBuurten,BU19480227,schijndel centrum 3
WijkenEnBuurten,WK017101,wijk 01 emmeloord
WijkenEnBuurten,WK017101,wijk 01 luttelgeest
Wijken,WK017101,wijk 01 emmeloord
Wijken,WK017101,wijk 01 luttelgeest
WijkenEnBuurten,BU05460704,leeuwenhoek
WijkenEnBuurten,BU07960208,eikendonk en kloosterstraat
WijkenEnBuurten,BU07960208,kloosterstraat
WijkenEnBuurten,BU15980108,bedrijventerrein braken
WijkenEnBuurten,BU19660301,sauwerd
WijkenEnBuurten,BU19660301,buitengebied kloosterburen
WijkenEnBuurten,WK026804,wijk 04 nijmegen nieuw west
WijkenEnBuurten,WK026804,nijmegen nieuw west
Wijken,WK026804,wijk 04 nijmegen nieuw west
Wijken,WK026804,nijmegen nieuw west
WijkenEnBuurten,BU00344403,bedrijventerrein molenbuurt
WijkenEnBuurten,BU06875966,buitengebied
WijkenEnBuurten,BU19591191,buitengebied andel
WijkenEnBuurten,BU00342708,dr j.m. den uylpark
WijkenEnBuurten,BU03270106,de wetering
WijkenEnBuurten,WK003451,eilandenbuurt
Wijken,WK003451,eilandenbuurt
WijkenEnBuurten,GM1621,lansingerland
RegioS,GM1621,lansingerland
Wijken,GM1621,lansingerland
WoonregioS,GM1621,lansingerland
RegioVanVertrek,GM1621,lansingerland
RegioIndeling2021,GM1621,lansingerland
Regio,GM1621,lansingerland
RegioS2007,GM1621,lansingerland
WerkregioS,GM1621,lansingerland
Woongemeente,GM1621,lansingerland
RegioIndeling2018,GM1621,lansingerland
Regiokenmerken,GM1621,lansingerland
RegioVanVestiging,GM1621,lansingerland
WijkenEnBuurten,BU19781302,dijkgebied nieuwpoort
WijkenEnBuurten,WK035603,wijk 03 batau zuid
WijkenEnBuurten,WK035603,batau zuid
Wijken,WK035603,wijk 03 batau zuid
Wijken,WK035603,batau zuid
WijkenEnBuurten,BU03100903,de bilt zuid
WijkenEnBuurten,BU07431001,ommel centrum
WijkenEnBuurten,BU07722330,sintenbuurt
WijkenEnBuurten,BU06771401,kern kuitaart
WijkenEnBuurten,BU16400000,centrum heythuysen
WijkenEnBuurten,BU16400000,kern heythuysen
WijkenEnBuurten,BU16400000,centrum heijthuysen
WijkenEnBuurten,BU19310101,binnen krimpen
WijkenEnBuurten,BU05560601,steendijkpolder noord
WijkenEnBuurten,BU05560405,nieuwe waterweg
WijkenEnBuurten,WK039421,haarlemmerliede
Wijken,WK039421,haarlemmerliede
WijkenEnBuurten,WK193015,maaswijk
Wijken,WK193015,maaswijk
WijkenEnBuurten,BU03211018,borchen
WijkenEnBuurten,WK074306,asten centrum / west
Wijken,WK074306,asten centrum / west
WijkenEnBuurten,BU09951073,"overijsselse hout, hoefslag, hondsdraf"
WijkenEnBuurten,WK003460,europakwartier oost
Wijken,WK003460,europakwartier oost
WijkenEnBuurten,BU09950615,"golfpark, lommerrijk"
WijkenEnBuurten,BU01710736,nagele landelijk gebied
WijkenEnBuurten,BU17190302,vaartkant
WijkenEnBuurten,WK168191,eesergroen
Wijken,WK168191,eesergroen
WijkenEnBuurten,BU03530016,bedrijventerrein de corridor
WijkenEnBuurten,BU00343903,sallandsekant zuidwest
WijkenEnBuurten,BU03211010,oude dorp
WijkenEnBuurten,WK057901,oud oegstgeest
Wijken,WK057901,oud oegstgeest
WijkenEnBuurten,BU02440009,verspreide huizen hoenwaard
WijkenEnBuurten,BU17310009,verspreide huizen beilen
WijkenEnBuurten,BU19791252,woldweg
WijkenEnBuurten,BU19781206,industriegebied oost
WijkenEnBuurten,WK026304,wijk 04 rossum
Wijken,WK026304,wijk 04 rossum
WijkenEnBuurten,BU06770701,kern kapellebrug
WijkenEnBuurten,BU04200602,sijbekarspel buitengebied
WijkenEnBuurten,BU19781102,molenaarsgraaf west
WijkenEnBuurten,BU08200002,nuenen oost
WijkenEnBuurten,BU07960803,empel oost
WijkenEnBuurten,BU07960803,empel oost
WijkenEnBuurten,WK165800,wijk 00 heeze
Wijken,WK165800,wijk 00 heeze
WijkenEnBuurten,BU02430402,friesegracht zuid
WijkenEnBuurten,BU02430402,friesegracht zuid
WijkenEnBuurten,BU19301102,vogelenzang noord
WijkenEnBuurten,WK193004,vierambachten
Wijken,WK193004,vierambachten
WijkenEnBuurten,BU19310404,tussenlanen
WijkenEnBuurten,BU05690303,korteraar
WijkenEnBuurten,BU01640403,groot driene noord
WijkenEnBuurten,BU16950000,kortgene dorp
WijkenEnBuurten,BU01185401,verspreide huizen hollandscheveld west
WijkenEnBuurten,BU19781801,dijkgebied streefkerk
WijkenEnBuurten,BU00141701,oosterhaar
WijkenEnBuurten,BU00141701,haren zuidwest
WijkenEnBuurten,BU00740901,akkrum
WijkenEnBuurten,BU09951047,"larserbos, rietweg"
WijkenEnBuurten,BU19700003,dokkum fugellan
WijkenEnBuurten,BU18590114,zuivelfabriek
WijkenEnBuurten,WK067707,wijk 07 kapellebrug
WijkenEnBuurten,WK067707,kapellebrug
Wijken,WK067707,wijk 07 kapellebrug
Wijken,WK067707,kapellebrug
WijkenEnBuurten,BU15070109,verspreide huizen america
WijkenEnBuurten,BU19801101,schildersbuurt zuid
WijkenEnBuurten,BU02330202,veldzicht
WijkenEnBuurten,BU19310810,bergvliet
WijkenEnBuurten,BU19780303,brandwijk zuid west
WijkenEnBuurten,BU00347602,nobelhorst zuid
WijkenEnBuurten,BU19820803,cuijk padbroek
WijkenEnBuurten,BU01680002,bedrijfsterrein losser
WijkenEnBuurten,BU01680002,bedrijfsterrein zoeker esch en de pol
WijkenEnBuurten,BU02430808,stromenwaard
WijkenEnBuurten,BU05340501,de zanderij
WijkenEnBuurten,BU00343801,veluwsekant oost
WijkenEnBuurten,BU01191004,industrie oevers e
WijkenEnBuurten,BU19821005,brugse berg
WijkenEnBuurten,BU01190002,koninginnebuurt
WijkenEnBuurten,BU01190002,haveltermade
WijkenEnBuurten,WK003420,parkwijk
Wijken,WK003420,parkwijk
WijkenEnBuurten,BU19010506,oude tol
WijkenEnBuurten,WK035625,rijnhuizen
Wijken,WK035625,rijnhuizen
WijkenEnBuurten,BU03211127,sloten
WijkenEnBuurten,BU19480425,leest noord
WijkenEnBuurten,BU19821203,sint agatha buitengebied
WijkenEnBuurten,BU02670101,industriegebied
WijkenEnBuurten,BU03560803,hoven west
WijkenEnBuurten,BU17350409,verspreide huizen elzenerveen en borkeld
WijkenEnBuurten,BU19660804,noordwolde
WijkenEnBuurten,BU07723120,lakerlopen
WijkenEnBuurten,BU00141800,oosterhaar
WijkenEnBuurten,BU00141800,noordlaren
WijkenEnBuurten,WK011903,koedijkslanden
Wijken,WK011903,koedijkslanden
WijkenEnBuurten,BU19540000,schinveld
WijkenEnBuurten,BU19630900,numansdorp woonkern
WijkenEnBuurten,BU19110690,buitengebied den oever
WijkenEnBuurten,BU19540402,oensel
WijkenEnBuurten,BU15070402,de riet
WijkenEnBuurten,BU19590201,sleeuwijk west
WijkenEnBuurten,BU04000603,kooypunt
WijkenEnBuurten,WK068730,middelburg zuid
Wijken,WK068730,middelburg zuid
WijkenEnBuurten,BU19301406,slakkenveen
WijkenEnBuurten,BU00740301,de knipe
WijkenEnBuurten,BU19480412,bunderse hoek noord
WijkenEnBuurten,BU00740106,de akkers
WijkenEnBuurten,BU00740106,noord
WijkenEnBuurten,BU17090900,willemstad
WijkenEnBuurten,BU02430902,slingerbos zuid
WijkenEnBuurten,BU02430902,slingerbos zuid
WijkenEnBuurten,BU07960203,bazeldonk
WijkenEnBuurten,BU07727240,bennekel oost
WijkenEnBuurten,BU17090400,moerdijk
WijkenEnBuurten,WK165802,wijk 02 leenderstrijp
Wijken,WK165802,wijk 02 leenderstrijp
WijkenEnBuurten,WK055603,sluispolder
Wijken,WK055603,sluispolder
WijkenEnBuurten,BU09173201,burettestraat en omgeving
WijkenEnBuurten,BU09950741,botter oost
WijkenEnBuurten,WK169900,wijk 00 roden
Wijken,WK169900,wijk 00 roden
WijkenEnBuurten,BU02431001,veldkamp
WijkenEnBuurten,BU19790411,vogelbuurt
WijkenEnBuurten,WK023302,tonsel en veldzicht
Wijken,WK023302,tonsel en veldzicht
WijkenEnBuurten,BU00345602,poldervlak west
WijkenEnBuurten,BU19540503,sweikhuizen
WijkenEnBuurten,BU03350103,heeswijk
WijkenEnBuurten,BU00341701,centrum stad noord
WijkenEnBuurten,WK191602,wijk 02 prinsenhof
WijkenEnBuurten,WK191602,prinsenhof
WijkenEnBuurten,WK191602,wijk 02 bovenveen
Wijken,WK191602,wijk 02 prinsenhof
Wijken,WK191602,prinsenhof
Wijken,WK191602,wijk 02 bovenveen
WijkenEnBuurten,WK040001,wijk 01 stad binnen de linie oost
Wijken,WK040001,wijk 01 stad binnen de linie oost
WijkenEnBuurten,BU19822209,bakelgeert zuid
WijkenEnBuurten,WK170506,haalderen
Wijken,WK170506,haalderen
WijkenEnBuurten,BU05460500,vreewijk
WijkenEnBuurten,BU19660305,molenrij
WijkenEnBuurten,BU04150305,luijendijk
WijkenEnBuurten,WK170907,wijk 07 fijnaart
Wijken,WK170907,wijk 07 fijnaart
WijkenEnBuurten,BU01710118,emmeloord landelijk gebied
WijkenEnBuurten,WK040510,wijk 10 binnenstad
Wijken,WK040510,wijk 10 binnenstad
WijkenEnBuurten,BU03211252,rondweg zuid west
WijkenEnBuurten,BU05370303,molenwijk
WijkenEnBuurten,WK193112,wijk 12 schoonhoven
Wijken,WK193112,wijk 12 schoonhoven
WijkenEnBuurten,WK168193,ellertshaar
Wijken,WK168193,ellertshaar
WijkenEnBuurten,BU02620205,verspreide huizen groot dochteren
WijkenEnBuurten,WK093505,wijk 05 buitenwijk noordoost
